country,combo,year,rf_forecast
Czech Republic,B_cepacia_FQ,2024,100.0
Czech Republic,Burkholderia_multivorans_3GC,2024,0.0
Czech Republic,Burkholderia_multivorans_AMP,2024,99.89
Czech Republic,Burkholderia_multivorans_CARB,2024,7.16
Czech Republic,Burkholderia_multivorans_COL,2024,100.0
Czech Republic,Burkholderia_multivorans_FQ,2024,94.6
Czech Republic,Burkholderia_multivorans_TET,2024,30.14
Czech Republic,Burkholderia_multivorans_TMP_SMX,2024,0.0
Czech Republic,C_freundii_3GC,2024,0.05
Czech Republic,C_freundii_CARB,2024,0.0
Czech Republic,C_freundii_COL,2024,0.0
Czech Republic,C_freundii_FQ,2024,11.63
Czech Republic,C_freundii_TET,2024,4.04
Czech Republic,E_aerogenes_3GC,2024,0.0
Czech Republic,E_aerogenes_CARB,2024,0.0
Czech Republic,E_aerogenes_COL,2024,0.0
Czech Republic,E_aerogenes_FQ,2024,0.06
Czech Republic,E_cloacae_3GC,2024,1.53
Czech Republic,E_cloacae_CARB,2024,0.0
Czech Republic,E_cloacae_COL,2024,8.0
Czech Republic,E_cloacae_FQ,2024,18.93
Czech Republic,E_cloacae_TET,2024,8.09
Czech Republic,E_coli_3GC,2024,3.27
Czech Republic,E_coli_CARB,2024,0.0
Czech Republic,E_coli_COL,2024,0.0
Czech Republic,E_coli_FQ,2024,12.57
Czech Republic,E_coli_TET,2024,2.06
Czech Republic,Enterobacter__non_speciated_3GC,2024,0.0
Czech Republic,Enterobacter__non_speciated_CARB,2024,0.0
Czech Republic,Enterobacter__non_speciated_COL,2024,71.31
Czech Republic,Enterobacter__non_speciated_FQ,2024,0.0
Czech Republic,K_pneumoniae_3GC,2024,17.31
Czech Republic,K_pneumoniae_CARB,2024,1.1
Czech Republic,K_pneumoniae_COL,2024,4.46
Czech Republic,K_pneumoniae_FQ,2024,54.64
Czech Republic,K_pneumoniae_TET,2024,24.06
Czech Republic,Klebsiella_oxytoca_3GC,2024,0.0
Czech Republic,Klebsiella_oxytoca_CARB,2024,0.0
