country,combo,year,yhat,yhat_lower,yhat_upper,source
Ghana,Staphylococcus_spp_3GC,2028,50.0,35.0,65.0,naive_last_value
Kenya,A_baumannii_3GC,2028,50.0,35.0,65.0,naive_last_value
Kenya,Achromobacter_xylosoxidans_3GC,2028,100.0,70.0,100.0,naive_last_value
Kenya,Burkholderia_spp_3GC,2028,0.0,0.0,1.5,naive_last_value
Kenya,C_freundii_3GC,2028,100.0,70.0,100.0,naive_last_value
Kenya,Coagulase_negative_Staphylococcus_3GC,2028,100.0,70.0,100.0,naive_last_value
Kenya,E_cloacae_3GC,2028,75.0,52.5,97.5,naive_last_value
Kenya,E_coli_3GC,2028,80.77,56.54,100.0,naive_last_value
Kenya,K_pneumoniae_3GC,2028,90.0,63.0,100.0,naive_last_value
Kenya,Klebsiella_oxytoca_3GC,2028,100.0,70.0,100.0,naive_last_value
Kenya,M_morganii_3GC,2028,100.0,70.0,100.0,naive_last_value
Kenya,P_aeruginosa_3GC,2028,100.0,70.0,100.0,naive_last_value
Kenya,P_mirabilis_3GC,2028,50.0,35.0,65.0,naive_last_value
Kenya,Providencia_spp_3GC,2028,0.0,0.0,1.5,naive_last_value
Kenya,Raoultella_ornithinolytica_3GC,2028,0.0,0.0,1.5,naive_last_value
Kenya,S_aureus_3GC,2028,100.0,70.0,100.0,naive_last_value
Kenya,S_marcescens_3GC,2028,100.0,70.0,100.0,naive_last_value
Kenya,Staphylococcus_epidermidis_3GC,2028,75.0,52.5,97.5,naive_last_value
Kenya,Staphylococcus_haemolyticus_3GC,2028,66.67,46.67,86.67,naive_last_value
Kenya,Staphylococcus_hominis_3GC,2028,66.67,46.67,86.67,naive_last_value
Kenya,Staphylococcus_spp_3GC,2028,100.0,70.0,100.0,naive_last_value
Malawi,Acinetobacter_spp_3GC,2028,100.0,70.0,100.0,naive_last_value
Malawi,P_aeruginosa_3GC,2028,100.0,70.0,100.0,naive_last_value
Malawi,S_aureus_3GC,2028,100.0,70.0,100.0,naive_last_value
Uganda,A_baumannii_3GC,2028,100.0,70.0,100.0,naive_last_value
Uganda,Acinetobacter_spp_3GC,2028,100.0,70.0,100.0,naive_last_value
Uganda,C_freundii_3GC,2028,100.0,70.0,100.0,naive_last_value
Uganda,E_coli_3GC,2028,100.0,70.0,100.0,naive_last_value
Uganda,Enterococcus_spp_3GC,2028,100.0,70.0,100.0,naive_last_value
Uganda,K_pneumoniae_3GC,2028,83.33,58.33,100.0,naive_last_value
Uganda,M_morganii_3GC,2028,100.0,70.0,100.0,naive_last_value
Uganda,P_aeruginosa_3GC,2028,100.0,70.0,100.0,naive_last_value
Uganda,Providencia_spp_3GC,2028,100.0,70.0,100.0,naive_last_value
Uganda,S_aureus_3GC,2028,100.0,70.0,100.0,naive_last_value
Ghana,A_baumannii_3GC,2029,0.0,0.0,1.65,naive_last_value
