country,combo,year,rf_forecast
France,A_baumannii_CARB,2030,24.96
France,A_baumannii_COL,2030,1.98
France,A_baumannii_FQ,2030,41.61
France,A_baumannii_TET,2030,41.51
Germany,A_baumannii_3GC,2030,25.06
Germany,A_baumannii_AMG,2030,15.53
Germany,A_baumannii_CARB,2030,10.9
Germany,A_baumannii_COL,2030,12.3
Germany,A_baumannii_FQ,2030,0.63
Germany,A_baumannii_TET,2030,0.8
Greece,A_baumannii_3GC,2030,99.02
Greece,A_baumannii_AMG,2030,99.02
Greece,A_baumannii_CARB,2030,99.02
Greece,A_baumannii_COL,2030,23.86
Greece,A_baumannii_FQ,2030,99.02
Greece,A_baumannii_TET,2030,99.02
Guatemala,A_baumannii_3GC,2030,97.58
Guatemala,A_baumannii_AMG,2030,97.55
Guatemala,A_baumannii_CARB,2030,97.58
Guatemala,A_baumannii_COL,2030,11.07
Guatemala,A_baumannii_FQ,2030,97.58
Guatemala,A_baumannii_TET,2030,96.05
Hungary,A_baumannii_3GC,2030,95.01
Hungary,A_baumannii_AMG,2030,95.01
Hungary,A_baumannii_CARB,2030,43.06
Hungary,A_baumannii_COL,2030,10.97
Hungary,A_baumannii_FQ,2030,75.4
Hungary,A_baumannii_TET,2030,92.51
Israel,A_baumannii_3GC,2030,66.7
Israel,A_baumannii_AMG,2030,63.96
Israel,A_baumannii_CARB,2030,65.42
Israel,A_baumannii_COL,2030,9.7
Israel,A_baumannii_FQ,2030,66.7
Israel,A_baumannii_TET,2030,48.48
Italy,A_baumannii_3GC,2030,84.92
Italy,A_baumannii_AMG,2030,84.59
Italy,A_baumannii_CARB,2030,84.92
Italy,A_baumannii_COL,2030,4.3
Italy,A_baumannii_FQ,2030,84.92
Italy,A_baumannii_TET,2030,58.34
Japan,A_baumannii_3GC,2030,0.39
Japan,A_baumannii_AMG,2030,8.76
Japan,A_baumannii_CARB,2030,9.66
Japan,A_baumannii_COL,2030,8.76
Japan,A_baumannii_FQ,2030,3.3
Japan,A_baumannii_TET,2030,0.07
"Korea, South",A_baumannii_3GC,2030,98.71
"Korea, South",A_baumannii_AMG,2030,98.71
"Korea, South",A_baumannii_CARB,2030,98.71
"Korea, South",A_baumannii_COL,2030,0.0
"Korea, South",A_baumannii_FQ,2030,98.71
"Korea, South",A_baumannii_TET,2030,48.11
Lithuania,A_baumannii_3GC,2030,93.95
Lithuania,A_baumannii_AMG,2030,93.95
Lithuania,A_baumannii_CARB,2030,93.95
Lithuania,A_baumannii_COL,2030,10.76
Lithuania,A_baumannii_FQ,2030,93.95
Lithuania,A_baumannii_TET,2030,93.95
Malaysia,A_baumannii_3GC,2030,84.98
Malaysia,A_baumannii_AMG,2030,84.87
Malaysia,A_baumannii_CARB,2030,84.98
Malaysia,A_baumannii_COL,2030,0.0
Malaysia,A_baumannii_FQ,2030,84.73
Malaysia,A_baumannii_TET,2030,71.23
Mexico,A_baumannii_3GC,2030,97.7
Mexico,A_baumannii_AMG,2030,60.95
Mexico,A_baumannii_CARB,2030,97.7
Mexico,A_baumannii_COL,2030,9.6
Mexico,A_baumannii_FQ,2030,97.7
Mexico,A_baumannii_TET,2030,9.24
Philippines,A_baumannii_3GC,2030,0.01
Philippines,A_baumannii_AMG,2030,0.01
Philippines,A_baumannii_CARB,2030,0.01
Philippines,A_baumannii_COL,2030,11.06
Philippines,A_baumannii_FQ,2030,50.41
Philippines,A_baumannii_TET,2030,73.88
Poland,A_baumannii_3GC,2030,52.88
Poland,A_baumannii_AMG,2030,52.84
Poland,A_baumannii_CARB,2030,53.26
Poland,A_baumannii_COL,2030,0.19
Poland,A_baumannii_FQ,2030,74.16
Poland,A_baumannii_TET,2030,53.31
Portugal,A_baumannii_3GC,2030,0.01
Portugal,A_baumannii_AMG,2030,0.01
Portugal,A_baumannii_CARB,2030,0.08
Portugal,A_baumannii_COL,2030,1.28
Portugal,A_baumannii_FQ,2030,0.08
Portugal,A_baumannii_TET,2030,0.01
Romania,A_baumannii_3GC,2030,94.96
Romania,A_baumannii_AMG,2030,91.79
Romania,A_baumannii_CARB,2030,94.96
Romania,A_baumannii_COL,2030,10.95
Romania,A_baumannii_FQ,2030,94.96
Romania,A_baumannii_TET,2030,55.12
Russia,A_baumannii_3GC,2030,98.04
Russia,A_baumannii_AMG,2030,98.1
Russia,A_baumannii_CARB,2030,98.1
Russia,A_baumannii_COL,2030,0.0
Russia,A_baumannii_FQ,2030,98.04
Russia,A_baumannii_TET,2030,93.13
Spain,A_baumannii_3GC,2030,0.62
Spain,A_baumannii_AMG,2030,0.0
Spain,A_baumannii_CARB,2030,0.39
Spain,A_baumannii_COL,2030,1.4
Spain,A_baumannii_FQ,2030,0.82
Spain,A_baumannii_TET,2030,0.43
Taiwan,A_baumannii_3GC,2030,0.08
Taiwan,A_baumannii_AMG,2030,0.37
Taiwan,A_baumannii_CARB,2030,23.26
Taiwan,A_baumannii_COL,2030,0.0
Taiwan,A_baumannii_FQ,2030,0.08
Taiwan,A_baumannii_TET,2030,0.0
Thailand,A_baumannii_3GC,2030,97.17
Thailand,A_baumannii_AMG,2030,96.25
Thailand,A_baumannii_CARB,2030,97.17
Thailand,A_baumannii_COL,2030,11.07
Thailand,A_baumannii_FQ,2030,97.17
Thailand,A_baumannii_TET,2030,89.93
Turkey,A_baumannii_3GC,2030,92.23
Turkey,A_baumannii_AMG,2030,92.62
Turkey,A_baumannii_CARB,2030,92.79
Turkey,A_baumannii_COL,2030,11.14
Turkey,A_baumannii_FQ,2030,92.79
Turkey,A_baumannii_TET,2030,92.96
Ukraine,A_baumannii_3GC,2030,69.59
Ukraine,A_baumannii_AMG,2030,82.33
Ukraine,A_baumannii_CARB,2030,82.56
Ukraine,A_baumannii_COL,2030,0.03
Ukraine,A_baumannii_FQ,2030,69.59
Ukraine,A_baumannii_TET,2030,79.28
United Kingdom,A_baumannii_3GC,2030,15.26
United Kingdom,A_baumannii_AMG,2030,15.0
United Kingdom,A_baumannii_CARB,2030,15.26
United Kingdom,A_baumannii_COL,2030,4.92
United Kingdom,A_baumannii_FQ,2030,15.26
United Kingdom,A_baumannii_TET,2030,1.86
United States,A_baumannii_3GC,2030,40.66
United States,A_baumannii_AMG,2030,27.44
United States,A_baumannii_CARB,2030,38.83
United States,A_baumannii_COL,2030,2.31
United States,A_baumannii_FQ,2030,40.66
United States,A_baumannii_TET,2030,37.42
Vietnam,A_baumannii_3GC,2030,94.75
Vietnam,A_baumannii_AMG,2030,94.75
Vietnam,A_baumannii_CARB,2030,97.38
Vietnam,A_baumannii_COL,2030,11.02
Vietnam,A_baumannii_FQ,2030,94.75
Vietnam,A_baumannii_TET,2030,96.46
