country,combo,year,yhat,yhat_lower,yhat_upper,source
Israel,A_baumannii_CARB,2030,66.73,60.9,66.73,xgboost
Israel,A_baumannii_COL,2030,0.4,0.0,6.36,xgboost
Israel,A_baumannii_FQ,2030,66.85,62.09,69.05,xgboost
Israel,A_baumannii_TET,2030,63.1,58.62,64.58,xgboost
Italy,A_baumannii_3GC,2030,88.14,78.53,89.46,xgboost
Italy,A_baumannii_AMG,2030,89.24,79.86,89.24,xgboost
Italy,A_baumannii_CARB,2030,88.15,78.54,89.37,xgboost
Italy,A_baumannii_COL,2030,0.0,0.0,6.2,xgboost
Italy,A_baumannii_FQ,2030,86.06,77.91,87.75,xgboost
Italy,A_baumannii_TET,2030,95.06,76.91,95.06,xgboost
Japan,A_baumannii_3GC,2030,8.38,7.55,13.72,xgboost
Japan,A_baumannii_AMG,2030,0.43,0.0,7.01,xgboost
Japan,A_baumannii_CARB,2030,0.4,0.0,7.03,xgboost
Japan,A_baumannii_COL,2030,0.21,0.0,6.99,xgboost
Japan,A_baumannii_FQ,2030,1.4,0.0,7.38,xgboost
Japan,A_baumannii_TET,2030,16.63,12.4,19.89,xgboost
"Korea, South",A_baumannii_3GC,2030,98.72,83.6,98.72,xgboost
"Korea, South",A_baumannii_AMG,2030,98.74,83.6,98.74,xgboost
"Korea, South",A_baumannii_CARB,2030,98.73,83.61,98.73,xgboost
"Korea, South",A_baumannii_COL,2030,0.0,0.0,5.55,xgboost
"Korea, South",A_baumannii_FQ,2030,98.65,81.85,98.65,xgboost
"Korea, South",A_baumannii_TET,2030,88.35,70.71,88.35,xgboost
Lithuania,A_baumannii_3GC,2030,91.99,80.22,91.99,xgboost
Lithuania,A_baumannii_AMG,2030,90.38,75.49,90.38,xgboost
Lithuania,A_baumannii_CARB,2030,91.94,80.22,91.94,xgboost
Lithuania,A_baumannii_COL,2030,0.0,0.0,6.62,xgboost
Lithuania,A_baumannii_FQ,2030,92.23,80.2,92.23,xgboost
Lithuania,A_baumannii_TET,2030,92.01,77.67,92.01,xgboost
Malaysia,A_baumannii_3GC,2030,78.23,75.27,81.63,xgboost
Malaysia,A_baumannii_AMG,2030,85.85,73.34,87.5,xgboost
Malaysia,A_baumannii_CARB,2030,75.91,75.13,80.87,xgboost
Malaysia,A_baumannii_COL,2030,0.1,0.0,5.61,xgboost
Malaysia,A_baumannii_FQ,2030,79.47,69.74,81.48,xgboost
Malaysia,A_baumannii_TET,2030,64.26,57.88,64.79,xgboost
Mexico,A_baumannii_3GC,2030,95.42,78.05,95.61,xgboost
Mexico,A_baumannii_AMG,2030,84.08,67.31,89.79,xgboost
Mexico,A_baumannii_CARB,2030,95.31,77.34,95.71,xgboost
Mexico,A_baumannii_COL,2030,0.23,0.0,7.42,xgboost
Mexico,A_baumannii_FQ,2030,95.39,78.07,95.69,xgboost
Mexico,A_baumannii_TET,2030,73.01,60.33,75.28,xgboost
Philippines,A_baumannii_3GC,2030,45.69,43.74,53.17,xgboost
Philippines,A_baumannii_AMG,2030,46.73,42.9,54.31,xgboost
Philippines,A_baumannii_CARB,2030,52.5,45.69,57.92,xgboost
Philippines,A_baumannii_COL,2030,71.01,61.46,71.78,xgboost
Philippines,A_baumannii_FQ,2030,95.54,71.52,97.71,xgboost
Philippines,A_baumannii_TET,2030,77.44,63.28,82.72,xgboost
Poland,A_baumannii_3GC,2030,41.65,40.66,43.78,xgboost
Poland,A_baumannii_AMG,2030,52.57,51.94,52.57,xgboost
Poland,A_baumannii_CARB,2030,38.04,33.92,41.37,xgboost
Poland,A_baumannii_COL,2030,0.09,0.01,7.43,xgboost
Poland,A_baumannii_FQ,2030,38.7,34.04,42.49,xgboost
Poland,A_baumannii_TET,2030,56.99,53.52,56.99,xgboost
Portugal,A_baumannii_3GC,2030,3.79,2.54,8.98,xgboost
Portugal,A_baumannii_AMG,2030,2.37,2.35,6.16,xgboost
Portugal,A_baumannii_CARB,2030,0.79,0.0,7.8,xgboost
Portugal,A_baumannii_COL,2030,0.0,0.0,4.62,xgboost
Portugal,A_baumannii_FQ,2030,8.78,5.94,14.76,xgboost
Portugal,A_baumannii_TET,2030,3.86,1.33,7.43,xgboost
Romania,A_baumannii_3GC,2030,88.79,77.67,88.79,xgboost
Romania,A_baumannii_AMG,2030,89.73,76.27,89.73,xgboost
Romania,A_baumannii_CARB,2030,88.78,76.35,88.78,xgboost
Romania,A_baumannii_COL,2030,0.01,0.0,5.8,xgboost
Romania,A_baumannii_FQ,2030,87.28,77.65,87.35,xgboost
Romania,A_baumannii_TET,2030,32.49,31.87,38.71,xgboost
Russia,A_baumannii_3GC,2030,98.59,80.34,99.44,xgboost
Russia,A_baumannii_AMG,2030,98.5,78.44,99.44,xgboost
Russia,A_baumannii_CARB,2030,98.62,80.34,99.46,xgboost
Russia,A_baumannii_COL,2030,0.0,0.0,3.3,xgboost
Russia,A_baumannii_FQ,2030,98.58,78.59,99.49,xgboost
Russia,A_baumannii_TET,2030,96.94,72.88,97.41,xgboost
Spain,A_baumannii_3GC,2030,2.66,1.02,9.1,xgboost
Spain,A_baumannii_AMG,2030,0.77,0.77,7.7,xgboost
Spain,A_baumannii_CARB,2030,0.51,0.0,7.08,xgboost
Spain,A_baumannii_COL,2030,0.0,0.0,5.62,xgboost
Spain,A_baumannii_FQ,2030,15.7,13.05,20.19,xgboost
Spain,A_baumannii_TET,2030,28.85,20.34,29.35,xgboost
Taiwan,A_baumannii_3GC,2030,4.51,3.12,15.39,xgboost
Taiwan,A_baumannii_AMG,2030,0.47,0.1,7.73,xgboost
Taiwan,A_baumannii_CARB,2030,14.6,11.55,22.63,xgboost
Taiwan,A_baumannii_COL,2030,0.0,0.0,4.78,xgboost
Taiwan,A_baumannii_FQ,2030,8.56,5.87,17.94,xgboost
Taiwan,A_baumannii_TET,2030,1.14,0.0,6.32,xgboost
Thailand,A_baumannii_3GC,2030,86.63,77.78,89.48,xgboost
Thailand,A_baumannii_AMG,2030,97.67,77.32,99.42,xgboost
Thailand,A_baumannii_CARB,2030,86.73,77.78,89.53,xgboost
Thailand,A_baumannii_COL,2030,0.0,0.0,3.01,xgboost
Thailand,A_baumannii_FQ,2030,86.95,79.31,89.46,xgboost
Thailand,A_baumannii_TET,2030,97.81,73.56,99.23,xgboost
Turkey,A_baumannii_3GC,2030,98.34,83.33,98.34,xgboost
Turkey,A_baumannii_AMG,2030,96.4,79.77,97.07,xgboost
Turkey,A_baumannii_CARB,2030,98.33,83.32,98.33,xgboost
Turkey,A_baumannii_COL,2030,0.0,0.0,0.27,xgboost
Turkey,A_baumannii_FQ,2030,98.36,83.3,98.36,xgboost
Turkey,A_baumannii_TET,2030,98.28,82.38,98.28,xgboost
Ukraine,A_baumannii_3GC,2030,60.37,57.86,63.62,xgboost
Ukraine,A_baumannii_AMG,2030,60.72,57.87,63.88,xgboost
Ukraine,A_baumannii_CARB,2030,60.72,56.82,64.06,xgboost
Ukraine,A_baumannii_COL,2030,0.0,0.0,0.0,xgboost
Ukraine,A_baumannii_FQ,2030,61.11,57.88,63.7,xgboost
Ukraine,A_baumannii_TET,2030,59.14,55.89,60.85,xgboost
United Kingdom,A_baumannii_3GC,2030,11.9,11.36,11.9,xgboost
United Kingdom,A_baumannii_AMG,2030,11.73,11.73,11.88,xgboost
United Kingdom,A_baumannii_CARB,2030,11.77,11.77,11.8,xgboost
United Kingdom,A_baumannii_COL,2030,11.49,10.07,11.49,xgboost
United Kingdom,A_baumannii_FQ,2030,11.98,11.98,12.07,xgboost
United Kingdom,A_baumannii_TET,2030,12.44,12.44,13.69,xgboost
United States,A_baumannii_3GC,2030,42.26,40.62,42.26,xgboost
United States,A_baumannii_AMG,2030,17.23,16.14,19.75,xgboost
United States,A_baumannii_CARB,2030,43.21,40.82,43.21,xgboost
United States,A_baumannii_COL,2030,0.68,0.0,5.76,xgboost
United States,A_baumannii_FQ,2030,43.85,41.54,43.85,xgboost
United States,A_baumannii_TET,2030,33.34,33.34,37.44,xgboost
Vietnam,A_baumannii_3GC,2030,99.06,78.59,99.39,xgboost
Vietnam,A_baumannii_AMG,2030,98.15,76.53,99.77,xgboost
Vietnam,A_baumannii_CARB,2030,98.32,81.26,98.71,xgboost
Vietnam,A_baumannii_COL,2030,70.66,62.36,71.28,xgboost
Vietnam,A_baumannii_FQ,2030,99.27,78.19,99.74,xgboost
Vietnam,A_baumannii_TET,2030,99.43,79.76,99.6,xgboost
Argentina,A_baumannii_3GC,2016,95.83333333333333,,,xgboost_fitted
Argentina,A_baumannii_3GC,2017,96.15384615384616,,,xgboost_fitted
Argentina,A_baumannii_3GC,2018,62.96296296296296,,,xgboost_fitted
Argentina,A_baumannii_3GC,2019,95.45454545454545,,,xgboost_fitted
Argentina,A_baumannii_3GC,2020,90.0,,,xgboost_fitted
Argentina,A_baumannii_3GC,2021,,,,xgboost_fitted
Argentina,A_baumannii_3GC,2022,,,,xgboost_fitted
Argentina,A_baumannii_3GC,2023,,,,xgboost_fitted
Argentina,A_baumannii_AMG,2016,66.66666666666667,,,xgboost_fitted
Argentina,A_baumannii_AMG,2017,57.692307692307686,,,xgboost_fitted
Argentina,A_baumannii_AMG,2018,29.629629629629626,,,xgboost_fitted
Argentina,A_baumannii_AMG,2019,77.27272727272727,,,xgboost_fitted
Argentina,A_baumannii_AMG,2020,40.0,,,xgboost_fitted
Argentina,A_baumannii_AMG,2021,,,,xgboost_fitted
Argentina,A_baumannii_AMG,2022,,,,xgboost_fitted
Argentina,A_baumannii_AMG,2023,,,,xgboost_fitted
Argentina,A_baumannii_CARB,2016,91.66666666666667,,,xgboost_fitted
Argentina,A_baumannii_CARB,2017,92.3076923076923,,,xgboost_fitted
Argentina,A_baumannii_CARB,2018,66.66666666666667,,,xgboost_fitted
Argentina,A_baumannii_CARB,2019,95.45454545454545,,,xgboost_fitted
Argentina,A_baumannii_CARB,2020,95.0,,,xgboost_fitted
Argentina,A_baumannii_CARB,2021,,,,xgboost_fitted
Argentina,A_baumannii_CARB,2022,,,,xgboost_fitted
Argentina,A_baumannii_CARB,2023,,,,xgboost_fitted
Argentina,A_baumannii_COL,2016,0.0,,,xgboost_fitted
Argentina,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Argentina,A_baumannii_COL,2018,7.4074074074074066,,,xgboost_fitted
Argentina,A_baumannii_COL,2019,4.545454545454546,,,xgboost_fitted
Argentina,A_baumannii_COL,2020,5.0,,,xgboost_fitted
Argentina,A_baumannii_COL,2021,,,,xgboost_fitted
Argentina,A_baumannii_COL,2022,,,,xgboost_fitted
Argentina,A_baumannii_COL,2023,,,,xgboost_fitted
Argentina,A_baumannii_FQ,2016,95.83333333333333,,,xgboost_fitted
Argentina,A_baumannii_FQ,2017,96.15384615384616,,,xgboost_fitted
Argentina,A_baumannii_FQ,2018,66.66666666666667,,,xgboost_fitted
Argentina,A_baumannii_FQ,2019,95.45454545454545,,,xgboost_fitted
Argentina,A_baumannii_FQ,2020,95.0,,,xgboost_fitted
Argentina,A_baumannii_FQ,2021,,,,xgboost_fitted
Argentina,A_baumannii_FQ,2022,,,,xgboost_fitted
Argentina,A_baumannii_FQ,2023,,,,xgboost_fitted
Argentina,A_baumannii_TET,2016,33.333333333333336,,,xgboost_fitted
Argentina,A_baumannii_TET,2017,17.307692307692307,,,xgboost_fitted
Argentina,A_baumannii_TET,2018,7.4074074074074066,,,xgboost_fitted
Argentina,A_baumannii_TET,2019,31.818181818181817,,,xgboost_fitted
Argentina,A_baumannii_TET,2020,52.5,,,xgboost_fitted
Argentina,A_baumannii_TET,2021,,,,xgboost_fitted
Argentina,A_baumannii_TET,2022,,,,xgboost_fitted
Argentina,A_baumannii_TET,2023,,,,xgboost_fitted
Australia,A_baumannii_3GC,2016,35.0,,,xgboost_fitted
Australia,A_baumannii_3GC,2017,20.0,,,xgboost_fitted
Australia,A_baumannii_3GC,2018,9.090909090909092,,,xgboost_fitted
Australia,A_baumannii_3GC,2019,,,,xgboost_fitted
Australia,A_baumannii_3GC,2020,5.0,,,xgboost_fitted
Australia,A_baumannii_3GC,2021,10.0,,,xgboost_fitted
Australia,A_baumannii_3GC,2022,,,,xgboost_fitted
Australia,A_baumannii_3GC,2023,,,,xgboost_fitted
Australia,A_baumannii_AMG,2016,15.0,,,xgboost_fitted
Australia,A_baumannii_AMG,2017,20.0,,,xgboost_fitted
Australia,A_baumannii_AMG,2018,0.0,,,xgboost_fitted
Australia,A_baumannii_AMG,2019,,,,xgboost_fitted
Australia,A_baumannii_AMG,2020,0.0,,,xgboost_fitted
Australia,A_baumannii_AMG,2021,5.0,,,xgboost_fitted
Australia,A_baumannii_AMG,2022,,,,xgboost_fitted
Australia,A_baumannii_AMG,2023,,,,xgboost_fitted
Australia,A_baumannii_CARB,2016,27.5,,,xgboost_fitted
Australia,A_baumannii_CARB,2017,20.0,,,xgboost_fitted
Australia,A_baumannii_CARB,2018,0.0,,,xgboost_fitted
Australia,A_baumannii_CARB,2019,,,,xgboost_fitted
Australia,A_baumannii_CARB,2020,5.0,,,xgboost_fitted
Australia,A_baumannii_CARB,2021,5.0,,,xgboost_fitted
Australia,A_baumannii_CARB,2022,,,,xgboost_fitted
Australia,A_baumannii_CARB,2023,,,,xgboost_fitted
Australia,A_baumannii_COL,2016,0.0,,,xgboost_fitted
Australia,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Australia,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Australia,A_baumannii_COL,2019,,,,xgboost_fitted
Australia,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Australia,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Australia,A_baumannii_COL,2022,,,,xgboost_fitted
Australia,A_baumannii_COL,2023,,,,xgboost_fitted
Australia,A_baumannii_FQ,2016,35.0,,,xgboost_fitted
Australia,A_baumannii_FQ,2017,13.333333333333334,,,xgboost_fitted
Australia,A_baumannii_FQ,2018,4.545454545454546,,,xgboost_fitted
Australia,A_baumannii_FQ,2019,,,,xgboost_fitted
Australia,A_baumannii_FQ,2020,5.0,,,xgboost_fitted
Australia,A_baumannii_FQ,2021,10.0,,,xgboost_fitted
Australia,A_baumannii_FQ,2022,,,,xgboost_fitted
Australia,A_baumannii_FQ,2023,,,,xgboost_fitted
Australia,A_baumannii_TET,2016,20.0,,,xgboost_fitted
Australia,A_baumannii_TET,2017,10.0,,,xgboost_fitted
Australia,A_baumannii_TET,2018,0.0,,,xgboost_fitted
Australia,A_baumannii_TET,2019,,,,xgboost_fitted
Australia,A_baumannii_TET,2020,0.0,,,xgboost_fitted
Australia,A_baumannii_TET,2021,2.5,,,xgboost_fitted
Australia,A_baumannii_TET,2022,,,,xgboost_fitted
Australia,A_baumannii_TET,2023,,,,xgboost_fitted
Belgium,A_baumannii_3GC,2016,35.0,,,xgboost_fitted
Belgium,A_baumannii_3GC,2017,38.888888888888886,,,xgboost_fitted
Belgium,A_baumannii_3GC,2018,26.08695652173913,,,xgboost_fitted
Belgium,A_baumannii_3GC,2019,10.0,,,xgboost_fitted
Belgium,A_baumannii_3GC,2020,7.6923076923076925,,,xgboost_fitted
Belgium,A_baumannii_3GC,2021,25.000000000000004,,,xgboost_fitted
Belgium,A_baumannii_3GC,2022,,,,xgboost_fitted
Belgium,A_baumannii_3GC,2023,,,,xgboost_fitted
Belgium,A_baumannii_AMG,2016,20.0,,,xgboost_fitted
Belgium,A_baumannii_AMG,2017,5.555555555555555,,,xgboost_fitted
Belgium,A_baumannii_AMG,2018,17.391304347826086,,,xgboost_fitted
Belgium,A_baumannii_AMG,2019,10.0,,,xgboost_fitted
Belgium,A_baumannii_AMG,2020,7.6923076923076925,,,xgboost_fitted
Belgium,A_baumannii_AMG,2021,10.000000000000002,,,xgboost_fitted
Belgium,A_baumannii_AMG,2022,,,,xgboost_fitted
Belgium,A_baumannii_AMG,2023,,,,xgboost_fitted
Belgium,A_baumannii_CARB,2016,27.5,,,xgboost_fitted
Belgium,A_baumannii_CARB,2017,22.22222222222222,,,xgboost_fitted
Belgium,A_baumannii_CARB,2018,17.391304347826086,,,xgboost_fitted
Belgium,A_baumannii_CARB,2019,15.0,,,xgboost_fitted
Belgium,A_baumannii_CARB,2020,7.6923076923076925,,,xgboost_fitted
Belgium,A_baumannii_CARB,2021,10.000000000000002,,,xgboost_fitted
Belgium,A_baumannii_CARB,2022,,,,xgboost_fitted
Belgium,A_baumannii_CARB,2023,,,,xgboost_fitted
Belgium,A_baumannii_COL,2016,0.0,,,xgboost_fitted
Belgium,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Belgium,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Belgium,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Belgium,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Belgium,A_baumannii_COL,2021,5.000000000000001,,,xgboost_fitted
Belgium,A_baumannii_COL,2022,,,,xgboost_fitted
Belgium,A_baumannii_COL,2023,,,,xgboost_fitted
Belgium,A_baumannii_FQ,2016,45.0,,,xgboost_fitted
Belgium,A_baumannii_FQ,2017,38.888888888888886,,,xgboost_fitted
Belgium,A_baumannii_FQ,2018,26.08695652173913,,,xgboost_fitted
Belgium,A_baumannii_FQ,2019,30.0,,,xgboost_fitted
Belgium,A_baumannii_FQ,2020,30.769230769230766,,,xgboost_fitted
Belgium,A_baumannii_FQ,2021,45.0,,,xgboost_fitted
Belgium,A_baumannii_FQ,2022,,,,xgboost_fitted
Belgium,A_baumannii_FQ,2023,,,,xgboost_fitted
Belgium,A_baumannii_TET,2016,20.0,,,xgboost_fitted
Belgium,A_baumannii_TET,2017,36.111111111111114,,,xgboost_fitted
Belgium,A_baumannii_TET,2018,6.521739130434781,,,xgboost_fitted
Belgium,A_baumannii_TET,2019,5.0,,,xgboost_fitted
Belgium,A_baumannii_TET,2020,7.6923076923076925,,,xgboost_fitted
Belgium,A_baumannii_TET,2021,12.5,,,xgboost_fitted
Belgium,A_baumannii_TET,2022,,,,xgboost_fitted
Belgium,A_baumannii_TET,2023,,,,xgboost_fitted
Brazil,A_baumannii_3GC,2016,85.71428571428571,,,xgboost_fitted
Brazil,A_baumannii_3GC,2017,54.54545454545455,,,xgboost_fitted
Brazil,A_baumannii_3GC,2018,86.20689655172414,,,xgboost_fitted
Brazil,A_baumannii_3GC,2019,77.27272727272727,,,xgboost_fitted
Brazil,A_baumannii_3GC,2020,100.0,,,xgboost_fitted
Brazil,A_baumannii_3GC,2021,100.0,,,xgboost_fitted
Brazil,A_baumannii_3GC,2022,,,,xgboost_fitted
Brazil,A_baumannii_3GC,2023,,,,xgboost_fitted
Brazil,A_baumannii_AMG,2016,66.66666666666666,,,xgboost_fitted
Brazil,A_baumannii_AMG,2017,27.272727272727273,,,xgboost_fitted
Brazil,A_baumannii_AMG,2018,68.96551724137932,,,xgboost_fitted
Brazil,A_baumannii_AMG,2019,63.63636363636365,,,xgboost_fitted
Brazil,A_baumannii_AMG,2020,73.68421052631578,,,xgboost_fitted
Brazil,A_baumannii_AMG,2021,95.0,,,xgboost_fitted
Brazil,A_baumannii_AMG,2022,,,,xgboost_fitted
Brazil,A_baumannii_AMG,2023,,,,xgboost_fitted
Brazil,A_baumannii_CARB,2016,80.95238095238095,,,xgboost_fitted
Brazil,A_baumannii_CARB,2017,54.54545454545455,,,xgboost_fitted
Brazil,A_baumannii_CARB,2018,79.3103448275862,,,xgboost_fitted
Brazil,A_baumannii_CARB,2019,72.72727272727273,,,xgboost_fitted
Brazil,A_baumannii_CARB,2020,89.47368421052632,,,xgboost_fitted
Brazil,A_baumannii_CARB,2021,100.0,,,xgboost_fitted
Brazil,A_baumannii_CARB,2022,,,,xgboost_fitted
Brazil,A_baumannii_CARB,2023,,,,xgboost_fitted
Brazil,A_baumannii_COL,2016,9.523809523809522,,,xgboost_fitted
Brazil,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Brazil,A_baumannii_COL,2018,3.4482758620689653,,,xgboost_fitted
Brazil,A_baumannii_COL,2019,4.545454545454546,,,xgboost_fitted
Brazil,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Brazil,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Brazil,A_baumannii_COL,2022,,,,xgboost_fitted
Brazil,A_baumannii_COL,2023,,,,xgboost_fitted
Brazil,A_baumannii_FQ,2016,85.71428571428571,,,xgboost_fitted
Brazil,A_baumannii_FQ,2017,45.45454545454545,,,xgboost_fitted
Brazil,A_baumannii_FQ,2018,82.75862068965517,,,xgboost_fitted
Brazil,A_baumannii_FQ,2019,77.27272727272727,,,xgboost_fitted
Brazil,A_baumannii_FQ,2020,100.0,,,xgboost_fitted
Brazil,A_baumannii_FQ,2021,100.0,,,xgboost_fitted
Brazil,A_baumannii_FQ,2022,,,,xgboost_fitted
Brazil,A_baumannii_FQ,2023,,,,xgboost_fitted
Brazil,A_baumannii_TET,2016,14.285714285714286,,,xgboost_fitted
Brazil,A_baumannii_TET,2017,4.545454545454546,,,xgboost_fitted
Brazil,A_baumannii_TET,2018,6.896551724137931,,,xgboost_fitted
Brazil,A_baumannii_TET,2019,38.63636363636363,,,xgboost_fitted
Brazil,A_baumannii_TET,2020,57.89473684210526,,,xgboost_fitted
Brazil,A_baumannii_TET,2021,65.0,,,xgboost_fitted
Brazil,A_baumannii_TET,2022,,,,xgboost_fitted
Brazil,A_baumannii_TET,2023,,,,xgboost_fitted
Chile,A_baumannii_3GC,2016,50.0,,,xgboost_fitted
Chile,A_baumannii_3GC,2017,14.285714285714286,,,xgboost_fitted
Chile,A_baumannii_3GC,2018,,,,xgboost_fitted
Chile,A_baumannii_3GC,2019,,,,xgboost_fitted
Chile,A_baumannii_3GC,2020,,,,xgboost_fitted
Chile,A_baumannii_3GC,2021,30.0,,,xgboost_fitted
Chile,A_baumannii_3GC,2022,,,,xgboost_fitted
Chile,A_baumannii_3GC,2023,,,,xgboost_fitted
Chile,A_baumannii_AMG,2016,62.5,,,xgboost_fitted
Chile,A_baumannii_AMG,2017,7.142857142857143,,,xgboost_fitted
Chile,A_baumannii_AMG,2018,,,,xgboost_fitted
Chile,A_baumannii_AMG,2019,,,,xgboost_fitted
Chile,A_baumannii_AMG,2020,,,,xgboost_fitted
Chile,A_baumannii_AMG,2021,20.0,,,xgboost_fitted
Chile,A_baumannii_AMG,2022,,,,xgboost_fitted
Chile,A_baumannii_AMG,2023,,,,xgboost_fitted
Chile,A_baumannii_CARB,2016,43.75,,,xgboost_fitted
Chile,A_baumannii_CARB,2017,7.142857142857143,,,xgboost_fitted
Chile,A_baumannii_CARB,2018,,,,xgboost_fitted
Chile,A_baumannii_CARB,2019,,,,xgboost_fitted
Chile,A_baumannii_CARB,2020,,,,xgboost_fitted
Chile,A_baumannii_CARB,2021,12.500000000000002,,,xgboost_fitted
Chile,A_baumannii_CARB,2022,,,,xgboost_fitted
Chile,A_baumannii_CARB,2023,,,,xgboost_fitted
Chile,A_baumannii_COL,2016,6.25,,,xgboost_fitted
Chile,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Chile,A_baumannii_COL,2018,,,,xgboost_fitted
Chile,A_baumannii_COL,2019,,,,xgboost_fitted
Chile,A_baumannii_COL,2020,,,,xgboost_fitted
Chile,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Chile,A_baumannii_COL,2022,,,,xgboost_fitted
Chile,A_baumannii_COL,2023,,,,xgboost_fitted
Chile,A_baumannii_FQ,2016,68.75,,,xgboost_fitted
Chile,A_baumannii_FQ,2017,7.142857142857143,,,xgboost_fitted
Chile,A_baumannii_FQ,2018,,,,xgboost_fitted
Chile,A_baumannii_FQ,2019,,,,xgboost_fitted
Chile,A_baumannii_FQ,2020,,,,xgboost_fitted
Chile,A_baumannii_FQ,2021,30.0,,,xgboost_fitted
Chile,A_baumannii_FQ,2022,,,,xgboost_fitted
Chile,A_baumannii_FQ,2023,,,,xgboost_fitted
Chile,A_baumannii_TET,2016,3.125,,,xgboost_fitted
Chile,A_baumannii_TET,2017,3.5714285714285716,,,xgboost_fitted
Chile,A_baumannii_TET,2018,,,,xgboost_fitted
Chile,A_baumannii_TET,2019,,,,xgboost_fitted
Chile,A_baumannii_TET,2020,,,,xgboost_fitted
Chile,A_baumannii_TET,2021,5.0,,,xgboost_fitted
Chile,A_baumannii_TET,2022,,,,xgboost_fitted
Chile,A_baumannii_TET,2023,,,,xgboost_fitted
Colombia,A_baumannii_3GC,2016,,,,xgboost_fitted
Colombia,A_baumannii_3GC,2017,,,,xgboost_fitted
Colombia,A_baumannii_3GC,2018,22.727272727272727,,,xgboost_fitted
Colombia,A_baumannii_3GC,2019,13.636363636363637,,,xgboost_fitted
Colombia,A_baumannii_3GC,2020,10.0,,,xgboost_fitted
Colombia,A_baumannii_3GC,2021,0.0,,,xgboost_fitted
Colombia,A_baumannii_3GC,2022,,,,xgboost_fitted
Colombia,A_baumannii_3GC,2023,,,,xgboost_fitted
Colombia,A_baumannii_AMG,2016,,,,xgboost_fitted
Colombia,A_baumannii_AMG,2017,,,,xgboost_fitted
Colombia,A_baumannii_AMG,2018,13.636363636363633,,,xgboost_fitted
Colombia,A_baumannii_AMG,2019,4.545454545454546,,,xgboost_fitted
Colombia,A_baumannii_AMG,2020,4.999999999999999,,,xgboost_fitted
Colombia,A_baumannii_AMG,2021,0.0,,,xgboost_fitted
Colombia,A_baumannii_AMG,2022,,,,xgboost_fitted
Colombia,A_baumannii_AMG,2023,,,,xgboost_fitted
Colombia,A_baumannii_CARB,2016,,,,xgboost_fitted
Colombia,A_baumannii_CARB,2017,,,,xgboost_fitted
Colombia,A_baumannii_CARB,2018,22.727272727272727,,,xgboost_fitted
Colombia,A_baumannii_CARB,2019,13.636363636363637,,,xgboost_fitted
Colombia,A_baumannii_CARB,2020,5.0,,,xgboost_fitted
Colombia,A_baumannii_CARB,2021,14.999999999999996,,,xgboost_fitted
Colombia,A_baumannii_CARB,2022,,,,xgboost_fitted
Colombia,A_baumannii_CARB,2023,,,,xgboost_fitted
Colombia,A_baumannii_COL,2016,,,,xgboost_fitted
Colombia,A_baumannii_COL,2017,,,,xgboost_fitted
Colombia,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Colombia,A_baumannii_COL,2019,9.090909090909092,,,xgboost_fitted
Colombia,A_baumannii_COL,2020,4.999999999999999,,,xgboost_fitted
Colombia,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Colombia,A_baumannii_COL,2022,,,,xgboost_fitted
Colombia,A_baumannii_COL,2023,,,,xgboost_fitted
Colombia,A_baumannii_FQ,2016,,,,xgboost_fitted
Colombia,A_baumannii_FQ,2017,,,,xgboost_fitted
Colombia,A_baumannii_FQ,2018,45.45454545454545,,,xgboost_fitted
Colombia,A_baumannii_FQ,2019,4.545454545454546,,,xgboost_fitted
Colombia,A_baumannii_FQ,2020,4.999999999999999,,,xgboost_fitted
Colombia,A_baumannii_FQ,2021,0.0,,,xgboost_fitted
Colombia,A_baumannii_FQ,2022,,,,xgboost_fitted
Colombia,A_baumannii_FQ,2023,,,,xgboost_fitted
Colombia,A_baumannii_TET,2016,,,,xgboost_fitted
Colombia,A_baumannii_TET,2017,,,,xgboost_fitted
Colombia,A_baumannii_TET,2018,0.0,,,xgboost_fitted
Colombia,A_baumannii_TET,2019,0.0,,,xgboost_fitted
Colombia,A_baumannii_TET,2020,2.4999999999999996,,,xgboost_fitted
Colombia,A_baumannii_TET,2021,0.0,,,xgboost_fitted
Colombia,A_baumannii_TET,2022,,,,xgboost_fitted
Colombia,A_baumannii_TET,2023,,,,xgboost_fitted
Croatia,A_baumannii_3GC,2016,,,,xgboost_fitted
Croatia,A_baumannii_3GC,2017,,,,xgboost_fitted
Croatia,A_baumannii_3GC,2018,,,,xgboost_fitted
Croatia,A_baumannii_3GC,2019,,,,xgboost_fitted
