country,combo,year,rf_forecast
Canada,E_aerogenes_FQ,2024,0.0
Canada,E_cloacae_3GC,2024,33.21
Canada,E_cloacae_AMG,2024,22.41
Canada,E_cloacae_AMP,2024,48.54
Canada,E_cloacae_CARB,2024,10.82
Canada,E_cloacae_FQ,2024,10.82
Canada,E_coli_3GC,2024,1.68
Canada,E_coli_AMG,2024,22.42
Canada,E_coli_AMP,2024,0.0
Canada,E_coli_CARB,2024,0.0
Canada,E_coli_FQ,2024,0.05
Canada,K_pneumoniae_3GC,2024,1.25
Canada,K_pneumoniae_AMG,2024,0.0
Canada,K_pneumoniae_AMP,2024,0.0
Canada,K_pneumoniae_CARB,2024,0.0
Canada,K_pneumoniae_FQ,2024,0.0
Canada,Klebsiella_oxytoca_3GC,2024,0.0
Canada,Klebsiella_oxytoca_AMG,2024,0.0
Canada,Klebsiella_oxytoca_AMP,2024,60.82
Canada,Klebsiella_oxytoca_CARB,2024,0.0
Canada,Klebsiella_oxytoca_FQ,2024,0.0
Canada,M_morganii_3GC,2024,0.0
Canada,M_morganii_AMG,2024,64.96
Canada,M_morganii_AMP,2024,0.0
Canada,M_morganii_CARB,2024,0.0
Canada,M_morganii_FQ,2024,64.96
Canada,P_aeruginosa_3GC,2024,30.18
Canada,P_aeruginosa_AMG,2024,9.33
Canada,P_aeruginosa_AMP,2024,27.54
Canada,P_aeruginosa_CARB,2024,6.57
Canada,P_aeruginosa_FQ,2024,34.99
Canada,P_mirabilis_3GC,2024,0.0
Canada,P_mirabilis_AMG,2024,32.3
Canada,P_mirabilis_AMP,2024,0.0
Canada,P_mirabilis_CARB,2024,0.0
Canada,P_mirabilis_FQ,2024,13.95
Canada,Providencia_spp_3GC,2024,0.0
Canada,Providencia_spp_AMG,2024,0.0
Canada,Providencia_spp_AMP,2024,0.0
Canada,Providencia_spp_CARB,2024,0.0
Canada,Providencia_spp_FQ,2024,0.0
Canada,S_aureus_3GC,2024,10.75
Canada,S_aureus_AMG,2024,4.19
Canada,S_aureus_AMP,2024,0.0
Canada,S_aureus_CARB,2024,0.0
Canada,S_aureus_FQ,2024,8.8
Canada,S_maltophilia_3GC,2024,73.69
Canada,S_maltophilia_AMP,2024,62.37
Canada,S_maltophilia_COL,2024,33.28
Canada,S_maltophilia_FQ,2024,49.71
Canada,S_maltophilia_OTHER,2024,70.73
Canada,S_maltophilia_TET,2024,0.0
Canada,S_maltophilia_TMP_SMX,2024,0.0
Canada,S_marcescens_3GC,2024,0.0
Canada,S_marcescens_AMG,2024,0.0
Canada,S_marcescens_AMP,2024,0.0
Canada,S_marcescens_CARB,2024,0.0
Canada,S_marcescens_FQ,2024,0.0
Chile,C_freundii_3GC,2024,0.0
Chile,C_freundii_AMG,2024,0.0
Chile,C_freundii_AMP,2024,0.0
Chile,C_freundii_CARB,2024,0.0
Chile,C_freundii_FQ,2024,0.0
Chile,E_aerogenes_3GC,2024,0.0
Chile,E_aerogenes_AMG,2024,0.0
Chile,E_aerogenes_AMP,2024,0.0
Chile,E_aerogenes_CARB,2024,0.0
Chile,E_aerogenes_FQ,2024,0.0
Chile,E_cloacae_3GC,2024,19.57
Chile,E_cloacae_AMG,2024,0.0
Chile,E_cloacae_AMP,2024,39.55
Chile,E_cloacae_CARB,2024,0.0
Chile,E_cloacae_FQ,2024,0.03
Chile,E_coli_3GC,2024,12.23
Chile,E_coli_AMG,2024,32.36
Chile,E_coli_AMP,2024,0.0
Chile,E_coli_CARB,2024,0.0
Chile,E_coli_FQ,2024,92.12
Chile,K_pneumoniae_3GC,2024,65.23
Chile,K_pneumoniae_AMG,2024,69.36
Chile,K_pneumoniae_AMP,2024,62.52
Chile,K_pneumoniae_CARB,2024,32.0
Chile,K_pneumoniae_FQ,2024,76.19
Chile,Klebsiella_oxytoca_3GC,2024,0.0
Chile,Klebsiella_oxytoca_AMG,2024,0.0
Chile,Klebsiella_oxytoca_AMP,2024,0.0
Chile,Klebsiella_oxytoca_CARB,2024,0.0
Chile,Klebsiella_oxytoca_FQ,2024,0.0
Chile,M_morganii_3GC,2024,0.0
Chile,M_morganii_AMG,2024,99.45
Chile,M_morganii_AMP,2024,0.0
Chile,M_morganii_CARB,2024,0.0
Chile,M_morganii_FQ,2024,98.41
Chile,P_aeruginosa_3GC,2024,41.23
Chile,P_aeruginosa_AMG,2024,20.39
Chile,P_aeruginosa_AMP,2024,49.99
Chile,P_aeruginosa_CARB,2024,29.99
Chile,P_aeruginosa_FQ,2024,34.12
Chile,P_mirabilis_3GC,2024,10.81
Chile,P_mirabilis_AMG,2024,10.38
Chile,P_mirabilis_AMP,2024,0.0
Chile,P_mirabilis_CARB,2024,0.0
Chile,P_mirabilis_FQ,2024,0.0
Chile,Providencia_spp_3GC,2024,0.0
Chile,Providencia_spp_AMG,2024,0.0
Chile,Providencia_spp_AMP,2024,0.0
Chile,Providencia_spp_CARB,2024,0.0
Chile,Providencia_spp_FQ,2024,99.4
Chile,S_maltophilia_3GC,2024,27.63
Chile,S_maltophilia_AMP,2024,50.06
Chile,S_maltophilia_COL,2024,98.41
Chile,S_maltophilia_FQ,2024,0.0
Chile,S_maltophilia_OTHER,2024,98.82
Chile,S_maltophilia_TET,2024,0.0
Chile,S_maltophilia_TMP_SMX,2024,0.0
Chile,S_marcescens_3GC,2024,49.52
Chile,S_marcescens_AMG,2024,49.68
Chile,S_marcescens_AMP,2024,0.0
Chile,S_marcescens_CARB,2024,0.0
Chile,S_marcescens_FQ,2024,49.68
Colombia,C_freundii_3GC,2024,17.3
Colombia,C_freundii_AMG,2024,0.0
Colombia,C_freundii_AMP,2024,17.3
Colombia,C_freundii_CARB,2024,0.0
Colombia,C_freundii_FQ,2024,0.0
Colombia,E_aerogenes_3GC,2024,0.0
Colombia,E_aerogenes_AMG,2024,0.0
Colombia,E_aerogenes_AMP,2024,0.0
Colombia,E_aerogenes_CARB,2024,0.0
Colombia,E_aerogenes_FQ,2024,0.0
Colombia,E_cloacae_3GC,2024,17.97
