country,combo,year,pathogen,drug,resistance_pct,n_isolates,source_files,total_DDD,watch_proportion,gdp_per_capita,health_expenditure,sanitation,physicians,hospital_beds,urbanisation,agricultural_land,gini,water_access,income_group,region,lag1_resistance,lag2_resistance,lag3_resistance,rolling3_mean_resistance,delta_resistance,lag1_total_DDD,lag1_watch_proportion,antibiotic_pressure_index,ses_risk_score
Argentina,K_pneumoniae_3GC,2020,K_pneumoniae,3GC,75.0,24.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,60.0,73.68421052631578,73.68421052631578,66.84210526315789,15.0,12.6,0.3207,4.04082,0.23158062222087217
Argentina,K_pneumoniae_3GC,2021,K_pneumoniae,3GC,50.0,24.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,75.0,60.0,73.68421052631578,69.56140350877193,-25.0,13.61,0.3161,4.302121,0.21895117613762755
Argentina,K_pneumoniae_3GC,2022,K_pneumoniae,3GC,50.0,8.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,50.0,75.0,60.0,61.666666666666664,0.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,K_pneumoniae_AMG,2019,K_pneumoniae,AMG,60.0,10.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,57.89473684210526,57.89473684210526,57.89473684210526,57.89473684210526,2.10526315789474,12.97,0.2989,3.876733,0.23430470887396496
Argentina,K_pneumoniae_AMG,2020,K_pneumoniae,AMG,50.0,12.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,60.0,57.89473684210526,57.89473684210526,58.94736842105263,-10.0,12.6,0.3207,4.04082,0.23158062222087217
Argentina,K_pneumoniae_AMG,2021,K_pneumoniae,AMG,33.33333333333333,12.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,50.0,60.0,57.89473684210526,55.96491228070175,-16.66666666666667,13.61,0.3161,4.302121,0.21895117613762755
Argentina,K_pneumoniae_AMG,2022,K_pneumoniae,AMG,25.0,4.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,33.33333333333333,50.0,60.0,47.77777777777777,-8.333333333333329,13.49,0.3293,4.442257,0.21948837096524182
Argentina,K_pneumoniae_AMP,2019,K_pneumoniae,AMP,50.0,10.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,57.89473684210526,57.89473684210526,57.89473684210526,57.89473684210526,-7.89473684210526,12.97,0.2989,3.876733,0.23430470887396496
Argentina,K_pneumoniae_AMP,2020,K_pneumoniae,AMP,83.33333333333334,12.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,50.0,57.89473684210526,57.89473684210526,53.94736842105263,33.33333333333334,12.6,0.3207,4.04082,0.23158062222087217
Argentina,K_pneumoniae_AMP,2021,K_pneumoniae,AMP,50.0,12.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,83.33333333333334,50.0,57.89473684210526,63.74269005847953,-33.33333333333334,13.61,0.3161,4.302121,0.21895117613762755
